dose_recommandee,area,type_pesticide,type_culture,quantite
4.263282093051867,123,Herbicide,Wheat,11.210637637424345
4.739195878693998,384,Herbicide,Corn,55.85063085277981
4.36369537509384,449,Fungicide,Rice,52.80725775783489
3.574716943828658,215,Insecticide,Barley,40.98213095232158
3.4372148758260295,309,Insecticide,Corn,62.02655091752364
2.869429153326447,53,Herbicide,Rice,75.59332276431459
3.5059425598830294,425,Insecticide,Wheat,73.07994126054183
4.180866346121531,168,Insecticide,Barley,33.692755760579395
4.876150505210213,460,Insecticide,Wheat,62.677331975313386
2.8691494327284803,322,Insecticide,Wheat,23.389703072559854
3.2946128119550284,275,Fungicide,Soybean,20.944165949951916
2.779221980235127,401,Fungicide,Rice,80.72702526332061
3.673954483933616,119,Fungicide,Corn,72.43713118859823
3.519682016245038,231,Fungicide,Soybean,79.11360105684658
1.0713351607744932,402,Fungicide,Rice,23.721604678379876
3.1646462364026338,313,Insecticide,Rice,92.31567304334139
1.353947582796056,419,Herbicide,Rice,21.98004519001229
1.1055344720221534,230,Herbicide,Barley,88.30332713779559
4.164788648338793,54,Fungicide,Soybean,41.71413621753381
2.034599448637202,246,Insecticide,Corn,19.489068373072538
2.362620309149197,96,Fungicide,Soybean,35.809206450897335
1.2563383504162648,89,Herbicide,Wheat,26.33032127924947
1.7180010419774026,171,Insecticide,Rice,54.160274682254276
4.0624192730311695,184,Insecticide,Wheat,95.47708132357917
2.9741233209304836,189,Insecticide,Soybean,39.50840454242666
4.522673850200594,399,Herbicide,Corn,65.08890871139025
2.5889685258673407,202,Herbicide,Wheat,90.25487881659673
2.074802943017073,77,Fungicide,Wheat,66.70665367266088
2.390399257834604,476,Fungicide,Barley,42.59792267827879
3.851087174067618,126,Herbicide,Soybean,99.17552144582913
3.220022689337944,224,Fungicide,Wheat,26.86722412964803
4.6167648302097115,98,Herbicide,Soybean,57.09304134059572
3.4086750775555332,391,Insecticide,Corn,81.70349488631176
2.9720728339260125,359,Fungicide,Wheat,10.058398261950188
4.143010895546931,323,Herbicide,Corn,73.18389269281934
4.790135402933781,76,Herbicide,Wheat,33.98490070353448
2.4233836449798822,377,Herbicide,Rice,25.275405042268943
1.9995048406619107,439,Fungicide,Barley,34.677501703146234
3.4648695851765567,270,Fungicide,Barley,97.01347832558056
2.995491284615524,171,Insecticide,Barley,90.2741733315717
4.956742299459133,410,Fungicide,Corn,29.237901081733224
2.8494471365909333,118,Fungicide,Soybean,20.53240958066001
1.2973262054413834,120,Fungicide,Barley,42.77373440630208
4.909476243110543,199,Insecticide,Wheat,63.31028320900661
4.37434778237416,236,Insecticide,Wheat,88.04301657230086
1.7130005758318534,480,Insecticide,Rice,96.948111253607
4.618421012451478,422,Fungicide,Corn,77.60380313557889
2.3626672832869784,295,Herbicide,Wheat,63.91064914314902
2.508447938137778,245,Fungicide,Wheat,22.809882351791522
4.625565929448637,81,Insecticide,Rice,16.662553873597993
3.1204622601412613,158,Fungicide,Rice,63.6424190676281
1.5510517175940786,402,Fungicide,Soybean,58.515769519023436
2.476224637367216,50,Herbicide,Soybean,86.1479296960692
3.888389785071523,231,Herbicide,Soybean,39.03452657695935
1.6967367522720669,223,Fungicide,Wheat,13.572177161482912
3.360924789625435,218,Insecticide,Rice,48.13374421819299
3.7810965317776675,297,Fungicide,Corn,97.22640735439654
2.3754143021703173,157,Fungicide,Soybean,81.60174144428707
3.7755227548332893,419,Fungicide,Barley,13.039495627804582
4.536829407317274,346,Insecticide,Wheat,88.72110135083578
2.8884669769329636,313,Insecticide,Corn,52.45205406591857
2.5316373127191425,465,Insecticide,Wheat,42.82912286361602
2.004633605433143,79,Insecticide,Soybean,41.20655867225124
3.416821919453217,351,Insecticide,Wheat,63.5629827734978
4.519408192154864,410,Fungicide,Soybean,57.753947659668626
2.2986450687407762,485,Insecticide,Wheat,69.09645197514368
2.584942098149214,401,Fungicide,Soybean,61.627731853604196
2.6265020701999355,366,Fungicide,Rice,22.955011735754667
3.2432493671100686,274,Fungicide,Rice,33.15124078824864
1.9136358462697545,446,Herbicide,Rice,85.69266148916508
4.288844621230817,138,Insecticide,Rice,69.69326632260669
2.182409110016885,283,Insecticide,Rice,50.3560562873267
3.8214507635867276,217,Fungicide,Barley,26.43412886504788
3.052862967118208,280,Herbicide,Wheat,10.692193237958072
3.3435904134110275,175,Insecticide,Rice,38.069866286975625
1.7184349553092115,110,Fungicide,Barley,14.936226123400187
3.940092792712682,169,Herbicide,Barley,53.405571977870956
1.7544820761705244,477,Fungicide,Wheat,83.96213074823876
1.4538945505097565,239,Herbicide,Wheat,35.68587952440676
3.186717999555148,170,Fungicide,Soybean,86.29787453995446
3.837188547670661,477,Insecticide,Soybean,73.41079564779304
1.200143345739027,97,Fungicide,Rice,21.27360964193788
1.2775812597621683,251,Fungicide,Corn,68.01057021426249
4.2107166508236755,108,Herbicide,Soybean,23.651182657498886
4.236130798029328,234,Herbicide,Corn,68.93118282474268
1.9812188682363248,272,Insecticide,Soybean,22.844303625529548
3.460912811200814,60,Fungicide,Barley,45.32602294140094
2.772720300578638,330,Herbicide,Barley,60.99348432143743
3.530784165614052,238,Insecticide,Barley,14.533675428154757
4.4515171363969,351,Insecticide,Corn,23.797751036907464
1.319425698329026,359,Herbicide,Rice,38.836794254702184
4.111937703953817,286,Herbicide,Soybean,51.60880771946752
2.9721164180841573,83,Fungicide,Soybean,87.26385645292909
3.256507775047986,389,Insecticide,Corn,26.854577951858396
3.615725440068481,184,Herbicide,Barley,41.27238554522731
4.69049259651643,111,Insecticide,Rice,52.819861265216254
1.2268798142069515,362,Fungicide,Soybean,36.620070039043185
1.1179054084977906,276,Herbicide,Rice,66.31730008487838
1.713047125955094,142,Insecticide,Rice,33.09421912983731
4.945790904106946,165,Herbicide,Wheat,79.5115379001919
3.8603054695111028,381,Fungicide,Rice,55.4638685366065
3.4585644762180077,182,Fungicide,Wheat,17.76743951149992
1.1881562136589916,381,Fungicide,Corn,66.42990057087619
4.51644089557186,468,Fungicide,Barley,61.23191534188816
4.251027413188638,342,Herbicide,Wheat,40.47376187860054
3.6592001754683396,493,Herbicide,Rice,11.004137055011922
2.356523261938811,242,Insecticide,Barley,28.063138795693526
1.2820198222730292,449,Insecticide,Rice,46.51385759941173
3.32015395160369,79,Herbicide,Rice,27.992263041396768
3.87877828584335,347,Herbicide,Wheat,61.974200884571005
1.3769614019089897,110,Insecticide,Corn,74.10924045336311
3.5350706391939837,353,Herbicide,Rice,87.0415891075752
2.1454642715486343,495,Fungicide,Wheat,68.22843568153738
4.056976884879247,389,Fungicide,Rice,72.01082991293313
3.158463402407348,398,Fungicide,Barley,64.7597678707472
1.5161471512417468,497,Insecticide,Corn,98.69374518514333
3.106077790932944,490,Herbicide,Rice,33.490051217191734
2.5829474534668746,373,Insecticide,Corn,33.963281246148256
1.7214238731266076,351,Insecticide,Corn,21.37002772796737
4.366062896248493,418,Herbicide,Barley,53.711589328257915
1.0441137939965448,77,Insecticide,Barley,18.654553326782974
2.248513107512424,126,Fungicide,Soybean,34.31319372082933
1.050380152677707,170,Herbicide,Corn,53.44128358942524
1.3840277860246109,52,Fungicide,Rice,96.18360543370156
2.188384876692324,86,Fungicide,Barley,96.74316944561507
1.2170847415574944,481,Herbicide,Rice,76.93662107229002
3.3865221294285646,196,Fungicide,Corn,45.03251454181164
1.3474516319447312,141,Fungicide,Barley,87.86451460388915
3.806854536264381,388,Fungicide,Soybean,88.79102217168763
1.2105684505086445,322,Herbicide,Corn,91.9177642716897
1.2372355792043872,426,Herbicide,Rice,67.60225433936917
2.2213035961330654,136,Herbicide,Soybean,28.16135160470924
4.5862860998771104,89,Insecticide,Corn,18.197269549361355
3.565572994893266,227,Fungicide,Barley,92.3297953636117
4.0805251677156775,378,Insecticide,Corn,14.999149730944268
1.5662084379084242,334,Insecticide,Wheat,36.63010534941954
4.3365017329889834,484,Fungicide,Rice,53.826559033396336
1.0325849927769406,91,Herbicide,Barley,11.977902358612823
1.8522294029320245,334,Insecticide,Barley,91.62210328104194
3.464369284599974,115,Herbicide,Wheat,35.840889538501145
2.5009856343762014,173,Herbicide,Soybean,12.56543190285177
4.936773566874254,194,Fungicide,Barley,99.42309975038665
1.121356987273273,169,Insecticide,Soybean,38.02538627357638
4.994392671746173,158,Insecticide,Soybean,88.90884167368355
3.4945113314452643,464,Herbicide,Soybean,50.81270085287928
3.234827978384386,141,Fungicide,Corn,69.68133109494991
1.2380497702558975,417,Insecticide,Wheat,31.698113458361927
2.0933155066635627,357,Herbicide,Rice,55.25877942793198
4.698650753166383,472,Herbicide,Wheat,33.18860731825243
2.416984012756977,109,Herbicide,Barley,95.59754931385932
3.646612801869004,399,Fungicide,Wheat,15.485087117462166
4.997985401674887,276,Fungicide,Rice,34.720653475436265
2.0522788553341647,289,Herbicide,Corn,90.37979888948908
3.304323516057975,484,Herbicide,Barley,53.20323617565554
3.7857511708088527,261,Fungicide,Corn,64.0075700713753
1.6585089862616607,449,Herbicide,Barley,68.65240343460783
1.5946902547847284,147,Herbicide,Rice,16.383476059620705
2.825231646632693,63,Fungicide,Corn,11.596486681772657
2.5432500870371575,267,Herbicide,Rice,94.4056946540176
3.8568617474292552,219,Herbicide,Rice,34.43525607671927
1.278035085794345,356,Herbicide,Wheat,44.228179939197595
4.888666494962761,329,Fungicide,Barley,71.38838536511946
1.0571079267433294,412,Fungicide,Soybean,31.267348936544913
3.4052672973446048,259,Fungicide,Soybean,75.97642331507664
3.2505303834695534,305,Insecticide,Corn,51.2417963946943
1.538862923478903,220,Insecticide,Rice,87.09488247586519
1.6036639308541192,122,Insecticide,Wheat,35.068657218893414
4.170709951178507,196,Insecticide,Barley,28.344023241696867
4.550249833650732,389,Fungicide,Corn,84.85195184873848
2.1320678635350783,366,Herbicide,Rice,39.36934584935503
2.7518558558502737,155,Fungicide,Soybean,47.06817814004545
2.419980164153414,143,Insecticide,Soybean,81.43370494191937
1.2901880519466076,112,Fungicide,Barley,67.20188836371175
3.6928169840632377,203,Herbicide,Barley,49.75533013890421
4.3007717392227605,304,Insecticide,Barley,32.49014580141022
2.2195174295648283,400,Herbicide,Corn,78.77808719665879
4.960703174522873,84,Herbicide,Barley,26.238793104105135
1.3034062291294197,372,Herbicide,Corn,93.54516405277853
3.6471628552580837,361,Insecticide,Wheat,23.52844622106975
2.792912058104356,345,Fungicide,Rice,82.44403227525665
2.7864076044266235,302,Insecticide,Soybean,48.18239800553204
2.830582464134161,206,Insecticide,Corn,26.740560964016083
2.0347270952057137,183,Fungicide,Rice,46.21410444130941
3.8622513093289297,485,Fungicide,Barley,29.939663457994023
3.8863061043401075,178,Fungicide,Soybean,22.239428575226263
2.129588440423308,485,Fungicide,Corn,31.523985903750262
4.341225843433801,329,Herbicide,Barley,88.06586252844274
2.26737977460132,407,Insecticide,Rice,19.534814873184178
3.900372495946169,467,Insecticide,Wheat,97.52856289911017
1.4839990700482657,420,Insecticide,Rice,10.449860831890913
1.6748065712149827,301,Fungicide,Corn,69.24143389521188
2.2631825780330046,184,Insecticide,Wheat,87.08607863542774
3.375495070671446,380,Herbicide,Wheat,94.05618833140879
3.582045941914797,60,Insecticide,Barley,22.95870341110791
2.5854246878698994,341,Insecticide,Rice,72.8387646807106
1.3113566124420561,197,Herbicide,Corn,19.661429454008257
2.494538608370897,368,Herbicide,Wheat,41.735034448699025
3.755070063836606,129,Insecticide,Barley,75.87337217562943
3.6839818445212638,240,Fungicide,Wheat,41.13759035467602
1.640785652821771,393,Fungicide,Rice,38.20372554529611
1.0311358810758686,79,Insecticide,Soybean,20.44491569221674
4.011926469184467,463,Insecticide,Corn,15.97942848952792
1.4254726655409748,408,Insecticide,Soybean,20.375019215358137
1.329396575857142,417,Insecticide,Rice,88.79272974507019
1.0108048673366539,278,Fungicide,Soybean,11.007867284283272
2.730405303827709,133,Insecticide,Rice,72.35792825817602
3.0130556036032576,199,Herbicide,Rice,79.1761806899468
3.5506561845943625,410,Fungicide,Barley,61.1099473714686
2.1842553628503434,238,Fungicide,Soybean,75.76978250648337
3.84169886554712,70,Herbicide,Wheat,68.70427021225902
1.6773274296277663,86,Insecticide,Rice,51.00026401852234
4.32796021244139,295,Insecticide,Soybean,44.443938508864036
3.2873933155617823,332,Insecticide,Wheat,94.71987895646562
3.3355592934881937,151,Insecticide,Corn,97.47441933134212
1.8391016551164325,468,Insecticide,Wheat,68.61442632625267
1.296434997201553,343,Herbicide,Soybean,27.756895590862456
2.8588992123226857,281,Insecticide,Soybean,50.31092461940087
3.462447807689436,365,Herbicide,Wheat,54.68837410743463
1.3801858346467424,375,Herbicide,Wheat,78.21730472145954
4.802137898112667,337,Herbicide,Rice,70.09994181900873
4.921657440931227,385,Insecticide,Soybean,56.333298648510564
3.181826781569968,460,Insecticide,Rice,71.23281020084413
4.800276621093625,294,Fungicide,Rice,12.165116206039656
1.7177809503234123,436,Fungicide,Corn,79.89717896959274
1.1016827407180996,226,Herbicide,Soybean,29.04690106062499
1.1576381411615597,262,Fungicide,Rice,69.07682256050342
3.3500499177071164,407,Herbicide,Corn,20.257592692330824
1.2465675337472941,151,Fungicide,Rice,20.30147523322313
4.834182427296348,335,Insecticide,Rice,13.20918794530318
1.5677328430375943,71,Insecticide,Soybean,91.92095291381605
2.2188912242119145,68,Herbicide,Wheat,64.41028819226308
4.290071207993394,336,Herbicide,Wheat,42.576574260623346
1.8749612924163723,325,Insecticide,Soybean,80.89999669173778
1.9718738338182824,196,Insecticide,Wheat,66.3473980562199
3.569235823164073,435,Insecticide,Barley,65.80724661216463
2.104344353957049,89,Fungicide,Wheat,53.83385149267061
1.8697905360308011,216,Fungicide,Rice,10.71341008013878
2.01671085722263,140,Fungicide,Rice,33.26162557824459
2.9625899973629073,121,Fungicide,Corn,19.816902514007467
4.864399490925928,414,Herbicide,Soybean,69.61688671174984
4.328951766244913,487,Herbicide,Corn,32.37587396082979
2.1384410582407085,332,Fungicide,Rice,50.514999764608625
2.453492833992391,384,Herbicide,Rice,41.80872684608946
2.8580490020163096,189,Fungicide,Corn,22.887886413282757
4.9157185880679615,288,Fungicide,Barley,96.25332095944474
1.6895618733428628,127,Insecticide,Wheat,94.00773804644943
2.4299324139675313,248,Fungicide,Barley,17.614736743297648
3.91770437593086,66,Herbicide,Barley,84.46288181751969
4.855774937075774,267,Fungicide,Barley,53.95363144447359
1.6227008510569507,278,Insecticide,Barley,79.63622961227662
1.909519816777383,389,Herbicide,Wheat,23.604141782239022
1.902778697561721,187,Insecticide,Soybean,21.904672399978935
1.083728117968294,196,Fungicide,Corn,90.16817508056837
3.416462499923798,259,Fungicide,Barley,90.80375426569547
3.6828122965835752,207,Fungicide,Barley,51.93209464782479
3.4101035605010135,463,Fungicide,Corn,88.31420178534081
1.2852919576512574,202,Herbicide,Corn,70.07130563532672
1.2769205029825268,393,Fungicide,Soybean,26.65087683498928
1.841546217976496,379,Insecticide,Rice,39.605883821393384
2.1611780627956585,432,Herbicide,Soybean,22.245458545780288
4.1461746236401895,499,Herbicide,Rice,79.65538020378398
1.6375610629956845,407,Herbicide,Wheat,98.67256522261748
1.1763688655901285,401,Insecticide,Soybean,59.17404939094104
2.5759500308522205,212,Insecticide,Wheat,69.02779727034034
2.6655686805676813,356,Insecticide,Corn,77.1483311320273
2.803629352755817,150,Insecticide,Soybean,30.18331921874414
4.307614176107874,376,Fungicide,Corn,40.240112287009076
1.3920216594837669,376,Fungicide,Barley,47.10890901918113
3.8157683296878484,204,Insecticide,Corn,63.51294809309249
2.351782284181163,59,Insecticide,Barley,86.54433203338981
2.23992054574188,402,Fungicide,Rice,32.878319013091556
4.730172504343919,476,Fungicide,Barley,52.37999206550101
1.9938740976669682,232,Insecticide,Rice,77.63805200842405
3.5701273413574652,183,Herbicide,Barley,17.864649955416187
2.1005110295043683,55,Herbicide,Barley,56.160411249356066
3.0285755305615405,382,Insecticide,Wheat,22.994173302915254
4.145171570385111,481,Herbicide,Wheat,58.52340070546144
4.526890094065042,382,Fungicide,Corn,79.10404851838932
4.354788961180201,307,Herbicide,Wheat,31.32526699404458
3.3287229445785593,260,Insecticide,Rice,86.45306009362344
1.9952652613528885,100,Herbicide,Wheat,40.1323699073575
3.644933533047463,494,Herbicide,Corn,27.170637720199313
3.839620183118432,196,Herbicide,Soybean,51.879105556376686
1.0427679604540057,426,Fungicide,Rice,88.84675738946846
2.7568420437274983,177,Fungicide,Soybean,16.203975505669263
4.373048171287057,307,Fungicide,Rice,39.48143195949808
2.9583503849721895,100,Insecticide,Corn,68.78468520722018
2.2455017686532845,203,Herbicide,Wheat,42.182278182602694
4.487191084098651,119,Fungicide,Soybean,16.374159525935404
1.6235227901192228,325,Fungicide,Soybean,39.87990719024263
1.8257809296648015,328,Herbicide,Wheat,83.88634475228773
3.7494894677445334,359,Insecticide,Corn,97.12337702545234
2.4097437661063,448,Herbicide,Wheat,13.580127765794657
3.8520673429351158,183,Insecticide,Barley,61.235543587156236
1.6308144850379676,269,Herbicide,Barley,19.477308972416328
2.0090763584033837,212,Fungicide,Barley,71.23568762404054
1.626589513454534,185,Fungicide,Soybean,10.710300340724586
4.811641254254038,106,Fungicide,Soybean,11.326746313663593
2.6216158434036965,483,Insecticide,Corn,79.91918437875165
2.348879639640904,226,Herbicide,Rice,16.699179042756803
1.0568086246830588,164,Insecticide,Wheat,37.46635068583578
1.6136703176435496,198,Fungicide,Rice,96.2236381693448
2.684543424969998,290,Insecticide,Soybean,98.67224057027242
1.2740111702875763,172,Insecticide,Wheat,24.52625756974601
3.0429573180248677,341,Insecticide,Soybean,60.48117292922652
2.8200617538577912,376,Herbicide,Corn,60.32339456412699
4.068672561377408,118,Insecticide,Wheat,50.7142621479352
3.6392108056012664,363,Insecticide,Soybean,93.22301424375961
2.7837892212822952,112,Insecticide,Barley,77.86305182117444
1.8986428004202858,270,Fungicide,Barley,78.80742421137495
3.9074542640712253,65,Fungicide,Soybean,34.26124885924088
3.831448413816817,439,Herbicide,Rice,49.08877949814749
1.6131846420615497,127,Fungicide,Corn,53.86813286279078
4.6590073257016105,171,Herbicide,Corn,36.902083708397484
1.2576204640601727,485,Fungicide,Soybean,18.533599764585222
1.2201508355708648,307,Herbicide,Corn,21.372330247499438
1.749401670649708,266,Herbicide,Wheat,26.260401536282963
4.637843192195085,163,Herbicide,Corn,28.328800092845352
3.079992496147687,419,Fungicide,Barley,31.803562828948966
4.1517636826916,429,Insecticide,Soybean,32.991402606714495
1.9113727523060025,195,Fungicide,Wheat,51.014471093878235
2.9608878986149634,286,Insecticide,Corn,55.86158717434371
2.433157854495529,468,Fungicide,Barley,37.799128731372036
4.311314428264771,135,Insecticide,Rice,91.65667779286554
1.0904177574369065,216,Fungicide,Corn,59.78257510050591
1.9753709198644214,178,Herbicide,Barley,80.8729235230066
1.610296897209515,214,Herbicide,Barley,93.1814049178759
4.436756154886277,326,Herbicide,Barley,24.682160311822468
2.870175398775063,306,Insecticide,Barley,48.508703534407104
2.616880175572865,181,Insecticide,Rice,48.98893615431479
2.7979310484043194,107,Herbicide,Soybean,41.90250253945187
4.887698202809341,306,Insecticide,Barley,10.801527989647594
4.401069577343696,190,Herbicide,Soybean,83.43748970002855
3.82547508740123,223,Fungicide,Rice,20.040338939851253
2.1619158368930185,224,Insecticide,Rice,99.5932538129583
1.660691998073791,258,Insecticide,Wheat,79.56626427200635
4.685734516097813,253,Fungicide,Wheat,62.200901584586305
2.6923020911859314,56,Insecticide,Barley,23.91457759674377
2.1150231978745166,100,Insecticide,Soybean,56.38536742539223
2.8836833056705418,308,Insecticide,Rice,33.4997866772028
4.671389691281409,227,Fungicide,Corn,32.70902720887625
2.5482692535651728,459,Herbicide,Wheat,84.65763244442368
3.250563988992398,80,Herbicide,Wheat,44.25799815634912
4.211865204434267,405,Fungicide,Corn,50.565142305172365
2.708530124193565,367,Fungicide,Soybean,85.86682640021064
1.9341672077054732,203,Fungicide,Soybean,17.90115631469583
4.978102993532134,413,Herbicide,Soybean,63.51560677819446
4.826283429808639,104,Fungicide,Barley,62.039411323573404
4.373916676502056,205,Herbicide,Barley,48.26931123400077
3.75349551754369,93,Fungicide,Corn,84.67971772816837
2.179462512278788,130,Insecticide,Rice,94.86010552021234
4.653651752656128,215,Herbicide,Corn,51.88022757222497
2.102226680484915,79,Herbicide,Rice,51.053234589855975
4.20323797870733,371,Fungicide,Corn,55.18573567036703
4.673032671765226,185,Insecticide,Barley,75.08116277497554
3.412015361719646,63,Herbicide,Soybean,70.1254261629066
4.2122248715647155,406,Fungicide,Wheat,30.055145428619838
4.1667803968069865,155,Insecticide,Corn,15.750581373940898
1.7726310044839195,408,Herbicide,Corn,95.43287168351104
3.6716978943843386,367,Fungicide,Wheat,33.49627837603339
1.3738717476177742,124,Insecticide,Corn,67.47370162215326
3.0314005725499253,496,Herbicide,Soybean,84.55942024693502
1.64894219256231,128,Herbicide,Wheat,37.02490754924676
2.6653979951857267,243,Insecticide,Wheat,67.18900722912359
4.33192829879375,412,Fungicide,Soybean,19.71102170343024
4.9486713585208175,145,Fungicide,Soybean,97.29382999380947
2.271839326638471,89,Insecticide,Wheat,15.234244754556329
3.1278227951327064,305,Herbicide,Soybean,49.435720645687866
3.045192097481954,446,Insecticide,Soybean,58.3137317854021
4.817606039324264,156,Insecticide,Soybean,81.14336007970276
2.914334929731094,66,Insecticide,Wheat,20.90156653651791
3.7964248215987912,64,Herbicide,Corn,49.67271764696589
4.687156932434105,466,Insecticide,Rice,36.97404125891072
2.4935142381473603,321,Insecticide,Wheat,38.080964412400604
4.608488952981551,62,Herbicide,Rice,80.09091244587258
4.6698248875640544,296,Herbicide,Soybean,10.491485052864983
4.722650015868522,263,Insecticide,Soybean,77.41752772023696
2.0817847418857056,200,Fungicide,Corn,82.93585871107956
2.601422377079834,341,Insecticide,Soybean,91.12260194578622
4.481583632902808,92,Herbicide,Rice,66.41936229074352
2.436647297121675,483,Herbicide,Wheat,40.01097954450171
3.4010121317340203,163,Herbicide,Wheat,48.45112592939836
1.4722180290402078,379,Fungicide,Corn,97.27624740586863
1.225099952444963,130,Herbicide,Rice,89.3068143792267
2.6479759579686903,399,Fungicide,Soybean,51.71733181894978
3.31566613037087,190,Herbicide,Barley,94.87567063998301
2.5707964534357655,79,Herbicide,Corn,84.0659387865813
3.310943080643368,490,Insecticide,Corn,91.09808754938153
3.06033750468714,79,Fungicide,Barley,71.46795111183289
3.7428289171443034,315,Insecticide,Wheat,87.18886391157955
3.5981297242615593,148,Fungicide,Wheat,90.25895272008931
2.6969828128263202,499,Herbicide,Wheat,18.28149260866043
2.699980961679453,143,Herbicide,Barley,96.86952789945927
1.563113360048928,260,Fungicide,Soybean,40.025178888765694
3.0529542883858367,344,Insecticide,Soybean,49.59095586250199
3.348716512542787,86,Fungicide,Rice,81.27133832735338
2.905957589415305,436,Fungicide,Rice,69.84066750152479
2.302829340347996,138,Fungicide,Wheat,90.37539211924516
3.8865941770069434,467,Herbicide,Barley,46.051637569909495
1.2986465785808963,304,Fungicide,Corn,43.595934730854275
4.657761479016189,263,Herbicide,Soybean,12.851996458718771
1.0825737581831731,471,Insecticide,Barley,51.64528390026923
4.849400533753112,63,Herbicide,Rice,75.16636932961978
2.8494224037386497,241,Insecticide,Soybean,37.106084586359444
2.6506797760141647,344,Insecticide,Soybean,51.64538623064573
2.0257760698527525,231,Insecticide,Barley,29.745799163675024
1.0402845393291327,179,Herbicide,Rice,79.55090252843146
2.099161057687199,273,Fungicide,Barley,15.446040520703239
1.4375997018413358,92,Herbicide,Corn,73.48447495004484
3.6392833707735788,230,Insecticide,Soybean,44.10460105704851
2.276299889282905,436,Fungicide,Barley,13.743646244840871
4.068717313614647,218,Herbicide,Barley,86.81226285626072
1.8276647493844678,313,Insecticide,Corn,53.89496768630487
4.600939429728438,145,Insecticide,Barley,63.93870726545162
3.0919260604233303,252,Fungicide,Soybean,75.88276223720112
1.4580247858759257,496,Herbicide,Wheat,68.95669897010698
2.603380942613916,370,Fungicide,Wheat,75.77711837331505
1.8270420962790466,384,Fungicide,Rice,78.6053516120072
1.7987417046727168,437,Fungicide,Corn,63.02363775081498
3.0254789506088358,117,Fungicide,Rice,42.907404781698105
3.6875680625454903,141,Herbicide,Wheat,31.882793474470837
4.646472822013713,315,Fungicide,Corn,91.26129129875085
3.0086480430546136,380,Insecticide,Barley,97.29323601743982
4.863355100233321,227,Insecticide,Barley,42.1896479588388
4.766539408293475,200,Insecticide,Soybean,20.10796561650702
4.460250119937442,366,Fungicide,Wheat,30.028359440478813
2.9999090598496743,96,Insecticide,Barley,70.36006113884707
1.5636157747519341,52,Herbicide,Corn,25.564003296249766
1.8716178792615397,152,Fungicide,Barley,80.21100457548893
3.5906800108479024,322,Fungicide,Rice,93.07272158872422
2.6870199211367845,71,Fungicide,Rice,96.72863635709625
1.5872065270159856,165,Herbicide,Rice,10.839295537740162
2.9159757345572417,396,Fungicide,Rice,96.2338748458975
1.0697221820081837,449,Fungicide,Rice,76.61749772166559
3.935581483598373,153,Insecticide,Soybean,17.564520903742203
1.2943251779587635,308,Insecticide,Rice,47.37164219008538
3.516454479648476,357,Fungicide,Soybean,73.00409271215582
4.172041230502398,416,Herbicide,Soybean,96.10169433949444
1.530575497815862,466,Insecticide,Barley,24.77272542502533
3.07455476266405,347,Fungicide,Corn,21.49599537342586
4.1162700574378785,179,Insecticide,Rice,52.511234793569066
2.0425338190280056,344,Insecticide,Corn,97.12890043646404
1.6516663720064764,351,Herbicide,Wheat,97.42412937322095
2.3472764438698275,97,Fungicide,Soybean,30.51232669476184
3.218796706333263,76,Insecticide,Wheat,38.74124331743116
3.301118379419,64,Fungicide,Soybean,91.7228787080189
1.523505333830748,312,Herbicide,Rice,76.13573417668577
2.8302753906958866,414,Herbicide,Wheat,97.50847857918565
2.0731287821579514,490,Insecticide,Barley,90.38335267139989
4.3680968722598035,347,Herbicide,Wheat,29.3586445282369
2.254300528256123,314,Insecticide,Soybean,78.37541734714151
4.354818098135438,410,Fungicide,Soybean,14.370870840410495
2.7142584504071685,183,Insecticide,Corn,83.60495008673266
3.906343063305813,490,Insecticide,Wheat,64.14010862001473
3.0402409141765747,125,Herbicide,Barley,96.04908663728155
3.487850496523906,79,Fungicide,Rice,96.40292099221706
2.5814260434455325,488,Fungicide,Corn,14.573359812191974
4.072827071229963,389,Insecticide,Wheat,24.446933700019105
2.7007575342946333,175,Fungicide,Corn,53.57863425868224
2.8298465863432876,133,Fungicide,Wheat,89.15441724515343
3.070714672923829,103,Insecticide,Rice,83.30006280664507
4.327296473543933,415,Insecticide,Rice,96.79330237166009
3.6375157144058594,332,Fungicide,Barley,65.62757054002067
2.396641546262999,389,Insecticide,Corn,33.09071676054585
3.6812785359261713,492,Herbicide,Barley,12.259597555465959
3.5697062920343092,312,Fungicide,Wheat,30.063384164849403
4.724077103518818,473,Insecticide,Rice,70.77458781582621
4.3656657441014,409,Fungicide,Rice,93.36473410087119
3.5897876950049925,271,Fungicide,Soybean,38.88133005774383
2.3660284427361744,377,Herbicide,Soybean,88.81338972603659
4.118305795445078,51,Herbicide,Barley,45.54084235070408
3.300833172251204,447,Fungicide,Corn,37.74441244316953
4.941079952403607,443,Herbicide,Wheat,55.795981852523624
1.9900245142792161,355,Insecticide,Barley,49.80461431686537
1.3186233637235478,195,Fungicide,Rice,92.24198816653163
1.2795672475517907,67,Herbicide,Rice,52.14312526673139
3.5601215534067214,65,Fungicide,Rice,34.96018485007679
4.757040915646096,357,Fungicide,Wheat,85.83090197517133
1.0077276571660208,485,Insecticide,Barley,99.887456049361
3.9030841878311096,208,Insecticide,Wheat,68.33542772631915
3.6282607301317817,389,Insecticide,Rice,32.54152320427228
3.9292167688778634,456,Herbicide,Soybean,31.493356931186135
